Year,Month,Day,NorESM1-M
1995,5,24,25.32
1995,5,25,24.89
1995,5,26,24.45
1995,5,27,24.05
1995,5,28,23.59
1995,5,29,23.03
1995,5,30,22.70
1995,5,31,22.39
1995,6,1,22.03
1995,6,2,21.68
1995,6,3,21.34
1995,6,4,21.00
1995,6,5,280.37
1995,6,6,357.07
1995,6,7,313.85
1995,6,8,223.82
1995,6,9,151.57
1995,6,10,75.92
1995,6,11,48.44
1995,6,12,39.57
1995,6,13,64.05
1995,6,14,229.30
1995,6,15,199.70
1995,6,16,105.70
1995,6,17,62.41
1995,6,18,46.63
1995,6,19,41.35
1995,6,20,39.40
1995,6,21,38.40
1995,6,22,40.32
1995,6,23,41.53
1995,6,24,39.25
1995,6,25,37.06
1995,6,26,35.66
1995,6,27,34.73
1995,6,28,34.05
1995,6,29,33.44
1995,6,30,32.88
1995,7,1,32.27
1995,7,2,31.73
1995,7,3,31.28
1995,7,4,30.79
1995,7,5,30.28
1995,7,6,30.25
1995,7,7,43.94
1995,7,8,37.45
1995,7,9,31.96
1995,7,10,29.30
1995,7,11,28.10
1995,7,12,27.40
1995,7,13,26.82
1995,7,14,26.37
1995,7,15,25.94
1995,7,16,25.54
1995,7,17,25.13
1995,7,18,24.67
1995,7,19,24.21
1995,7,20,23.76
1995,7,21,23.34
1995,7,22,22.96
1995,7,23,22.61
1995,7,24,22.25
1995,7,25,21.85
1995,7,26,21.46
1995,7,27,21.10
1995,7,28,20.77
1995,7,29,20.42
1995,7,30,20.09
1995,7,31,19.70
1995,8,1,19.31
1995,8,2,18.98
1995,8,3,18.65
1995,8,4,18.34
1995,8,5,18.05
1995,8,6,17.79
1995,8,7,17.53
1995,8,8,17.23
1995,8,9,16.94
1995,8,10,16.60
1995,8,11,16.30
1995,8,12,16.04
1995,8,13,15.78
1995,8,14,15.49
1995,8,15,15.26
1995,8,16,15.00
1995,8,17,14.77
1995,8,18,14.47
1995,8,19,14.23
1995,8,20,14.02
1995,8,21,13.79
1995,8,22,13.54
1995,8,23,13.33
1995,8,24,13.14
1995,8,25,12.92
1995,8,26,12.70
1995,8,27,12.45
1995,8,28,12.19
1995,8,29,12.02
1995,8,30,11.83
1995,8,31,11.61
1995,9,1,11.40
1995,9,2,11.21
1995,9,3,11.00
1995,9,4,10.81
1995,9,5,10.60
1995,9,6,10.45
1995,9,7,10.34
1995,9,8,10.20
1995,9,9,10.03
1995,9,10,9.84
1995,9,11,9.65
1995,9,12,9.50
1995,9,13,9.37
1995,9,14,9.22
1995,9,15,9.04
1995,9,16,8.85
1995,9,17,8.69
1995,9,18,8.55
1995,9,19,8.39
1995,9,20,8.25
1995,9,21,8.12
1995,9,22,7.98
1995,9,23,7.83
1995,9,24,7.71
1995,9,25,7.59
1995,9,26,7.48
1995,9,27,7.39
1995,9,28,7.28
1995,9,29,7.14
1995,9,30,6.99
1995,10,1,6.85
1995,10,2,6.74
1995,10,3,6.63
1995,10,4,6.53
1995,10,5,6.47
1995,10,6,6.39
1995,10,7,6.28
1995,10,8,6.17
1995,10,9,6.05
1995,10,10,5.95
1995,10,11,5.87
1995,10,12,5.79
1995,10,13,5.70
1995,10,14,5.59
1995,10,15,5.51
1995,10,16,5.42
1995,10,17,5.33
1995,10,18,5.22
1995,10,19,5.10
1995,10,20,4.97
1995,10,21,4.90
1995,10,22,4.85
1995,10,23,4.78
1995,10,24,4.72
1995,10,25,4.65
1995,10,26,4.58
1995,10,27,4.50
1995,10,28,4.41
1995,10,29,4.30
1995,10,30,4.22
1995,10,31,4.13
1995,11,1,4.06
1995,11,2,4.02
1995,11,3,4.47
1995,11,4,4.32
1995,11,5,4.08
1995,11,6,4.06
1995,11,7,3.87
1995,11,8,3.72
1995,11,9,3.63
1995,11,10,3.56
1995,11,11,33.58
1995,11,12,93.29
1995,11,13,63.34
1995,11,14,29.40
1995,11,15,14.02
1995,11,16,8.62
1995,11,17,130.97
1995,11,18,86.68
1995,11,19,38.93
1995,11,20,19.13
1995,11,21,13.40
1995,11,22,89.33
1995,11,23,49.03
1995,11,24,25.75
1995,11,25,15.99
1995,11,26,12.50
1995,11,27,11.31
1995,11,28,10.86
1995,11,29,10.61
1995,11,30,10.41
1995,12,1,10.24
1995,12,2,10.07
1995,12,3,9.90
1995,12,4,9.72
1995,12,5,9.57
1995,12,6,9.42
1995,12,7,9.27
1995,12,8,9.11
1995,12,9,8.96
1995,12,10,8.81
1995,12,11,8.65
1995,12,12,153.65
1995,12,13,194.04
1995,12,14,129.53
1995,12,15,54.01
1995,12,16,25.09
1995,12,17,17.76
1995,12,18,15.69
1995,12,19,15.01
1995,12,20,14.66
1995,12,21,14.38
1995,12,22,14.13
1995,12,23,13.90
1995,12,24,13.67
1995,12,25,13.44
1995,12,26,13.22
1995,12,27,13.00
1995,12,28,12.77
1995,12,29,12.56
1995,12,30,12.35
1995,12,31,12.16
1996,1,1,11.95
1996,1,2,11.74
1996,1,3,11.54
1996,1,4,11.36
1996,1,5,11.17
1996,1,6,10.98
1996,1,7,10.79
1996,1,8,10.61
1996,1,9,10.44
1996,1,10,10.26
1996,1,11,10.08
1996,1,12,9.91
1996,1,13,9.73
1996,1,14,9.56
1996,1,15,13.04
1996,1,16,68.02
1996,1,17,30.42
1996,1,18,16.53
1996,1,19,11.93
1996,1,20,10.51
1996,1,21,10.00
1996,1,22,9.75
1996,1,23,9.58
1996,1,24,9.42
1996,1,25,110.66
1996,1,26,63.75
1996,1,27,25.56
1996,1,28,14.95
1996,1,29,12.13
1996,1,30,11.31
1996,1,31,10.99
1996,2,1,10.78
1996,2,2,10.58
1996,2,3,116.66
1996,2,4,73.56
1996,2,5,32.05
1996,2,6,18.42
1996,2,7,14.19
1996,2,8,12.90
1996,2,9,12.41
1996,2,10,12.14
1996,2,11,11.92
1996,2,12,11.71
1996,2,13,11.50
1996,2,14,11.30
1996,2,15,11.11
1996,2,16,10.94
1996,2,17,10.75
1996,2,18,10.55
1996,2,19,10.38
1996,2,20,10.21
1996,2,21,10.05
1996,2,22,9.88
1996,2,23,9.71
1996,2,24,9.54
1996,2,25,9.37
1996,2,26,14.38
1996,2,27,44.19
1996,2,28,23.36
1996,2,29,14.09
1996,3,1,10.81
1996,3,2,9.74
1996,3,3,9.33
1996,3,4,94.97
1996,3,5,180.68
1996,3,6,173.93
1996,3,7,122.18
1996,3,8,52.58
1996,3,9,27.56
1996,3,10,32.76
1996,3,11,31.26
1996,3,12,22.14
1996,3,13,18.28
1996,3,14,16.86
1996,3,15,16.24
1996,3,16,20.44
1996,3,17,81.72
1996,3,18,129.36
1996,3,19,60.74
1996,3,20,34.35
1996,3,21,26.52
1996,3,22,25.46
1996,3,23,29.52
1996,3,24,202.31
1996,3,25,241.12
1996,3,26,140.33
1996,3,27,61.65
1996,3,28,127.11
1996,3,29,201.07
1996,3,30,258.02
1996,3,31,267.83
1996,4,1,286.30
1996,4,2,318.22
1996,4,3,289.08
1996,4,4,225.37
1996,4,5,161.41
1996,4,6,163.10
1996,4,7,107.29
1996,4,8,193.81
1996,4,9,191.05
1996,4,10,121.91
1996,4,11,78.71
1996,4,12,60.70
1996,4,13,55.94
1996,4,14,69.86
1996,4,15,82.46
1996,4,16,84.28
1996,4,17,70.66
1996,4,18,58.75
1996,4,19,53.94
1996,4,20,51.53
1996,4,21,48.84
1996,4,22,47.00
1996,4,23,45.80
1996,4,24,44.89
1996,4,25,44.11
1996,4,26,43.37
1996,4,27,42.64
1996,4,28,41.93
1996,4,29,41.21
1996,4,30,68.87
1996,5,1,128.82
1996,5,2,80.02
1996,5,3,53.93
1996,5,4,44.19
1996,5,5,40.80
1996,5,6,39.38
1996,5,7,38.55
1996,5,8,37.90
1996,5,9,37.27
1996,5,10,36.60
1996,5,11,35.94
1996,5,12,35.35
1996,5,13,34.81
1996,5,14,34.27
1996,5,15,33.72
1996,5,16,33.14
1996,5,17,32.59
1996,5,18,32.05
1996,5,19,31.50
1996,5,20,30.93
1996,5,21,74.61
1996,5,22,43.32
1996,5,23,33.69
1996,5,24,30.71
1996,5,25,29.58
1996,5,26,28.95
1996,5,27,28.43
1996,5,28,27.92
1996,5,29,27.38
1996,5,30,26.92
1996,5,31,26.42
1996,6,1,25.93
1996,6,2,25.50
1996,6,3,25.11
1996,6,4,24.72
1996,6,5,24.33
1996,6,6,23.93
1996,6,7,23.50
1996,6,8,23.04
1996,6,9,108.57
1996,6,10,97.04
1996,6,11,51.37
1996,6,12,33.10
1996,6,13,26.60
1996,6,14,24.39
1996,6,15,23.50
1996,6,16,22.97
1996,6,17,22.59
1996,6,18,22.20
1996,6,19,21.79
1996,6,20,21.44
1996,6,21,21.01
1996,6,22,20.60
1996,6,23,20.20
1996,6,24,19.96
1996,6,25,19.70
1996,6,26,19.37
1996,6,27,19.01
1996,6,28,18.64
1996,6,29,18.27
1996,6,30,18.01
1996,7,1,17.76
1996,7,2,17.46
1996,7,3,17.21
1996,7,4,16.95
1996,7,5,16.72
1996,7,6,97.54
1996,7,7,100.95
1996,7,8,53.78
1996,7,9,30.53
1996,7,10,22.52
1996,7,11,48.46
1996,7,12,50.64
1996,7,13,31.84
1996,7,14,22.73
1996,7,15,19.47
1996,7,16,18.31
1996,7,17,17.76
1996,7,18,17.38
1996,7,19,17.02
1996,7,20,16.68
1996,7,21,16.40
1996,7,22,16.19
1996,7,23,15.88
1996,7,24,15.62
1996,7,25,15.38
1996,7,26,15.08
1996,7,27,14.80
1996,7,28,14.55
1996,7,29,14.27
1996,7,30,14.04
1996,7,31,13.79
1996,8,1,13.52
1996,8,2,13.31
1996,8,3,13.16
1996,8,4,12.97
1996,8,5,12.78
1996,8,6,12.55
1996,8,7,12.31
1996,8,8,12.12
1996,8,9,11.91
1996,8,10,11.68
1996,8,11,11.41
1996,8,12,11.18
1996,8,13,11.02
1996,8,14,10.85
1996,8,15,10.74
1996,8,16,10.61
1996,8,17,10.44
1996,8,18,10.28
1996,8,19,10.10
1996,8,20,9.90
1996,8,21,9.72
1996,8,22,9.60
1996,8,23,13.51
1996,8,24,66.29
1996,8,25,35.71
1996,8,26,19.01
1996,8,27,12.85
1996,8,28,11.06
1996,8,29,15.85
1996,8,30,13.00
1996,8,31,10.97
1996,9,1,10.05
1996,9,2,9.63
1996,9,3,9.36
1996,9,4,9.20
1996,9,5,8.98
1996,9,6,8.80
1996,9,7,8.68
1996,9,8,8.54
1996,9,9,8.42
1996,9,10,9.95
1996,9,11,9.04
1996,9,12,8.30
1996,9,13,7.99
1996,9,14,7.83
1996,9,15,7.69
1996,9,16,7.55
1996,9,17,7.40
1996,9,18,7.27
1996,9,19,7.14
1996,9,20,7.04
1996,9,21,6.95
1996,9,22,6.85
1996,9,23,6.73
1996,9,24,6.61
1996,9,25,18.98
1996,9,26,15.64
1996,9,27,9.58
1996,9,28,7.38
1996,9,29,6.70
1996,9,30,6.45
1996,10,1,6.30
1996,10,2,6.18
1996,10,3,6.05
1996,10,4,5.94
1996,10,5,5.84
1996,10,6,5.73
1996,10,7,5.65
1996,10,8,5.57
1996,10,9,8.14
1996,10,10,74.21
1996,10,11,29.06
1996,10,12,13.27
1996,10,13,8.40
1996,10,14,6.99
1996,10,15,6.55
1996,10,16,6.31
1996,10,17,6.18
1996,10,18,6.08
1996,10,19,35.19
1996,10,20,16.22
1996,10,21,9.63
1996,10,22,7.31
1996,10,23,6.56
1996,10,24,209.71
1996,10,25,272.65
1996,10,26,199.52
1996,10,27,91.94
1996,10,28,42.04
1996,10,29,24.45
1996,10,30,166.14
1996,10,31,202.78
1996,11,1,153.88
1996,11,2,212.23
1996,11,3,229.77
1996,11,4,133.13
1996,11,5,63.39
1996,11,6,39.93
1996,11,7,32.51
1996,11,8,30.08
1996,11,9,29.09
1996,11,10,28.47
1996,11,11,27.98
1996,11,12,27.51
1996,11,13,27.04
1996,11,14,26.59
1996,11,15,26.15
1996,11,16,25.70
1996,11,17,59.03
1996,11,18,260.36
1996,11,19,329.22
1996,11,20,274.71
1996,11,21,144.59
1996,11,22,76.34
1996,11,23,68.53
1996,11,24,90.91
1996,11,25,52.68
1996,11,26,41.42
1996,11,27,108.11
1996,11,28,102.55
1996,11,29,66.92
1996,11,30,47.59
1996,12,1,40.09
1996,12,2,38.40
1996,12,3,36.62
1996,12,4,64.07
1996,12,5,192.57
1996,12,6,133.82
1996,12,7,72.33
1996,12,8,48.43
1996,12,9,156.74
1996,12,10,192.58
1996,12,11,116.14
1996,12,12,63.09
1996,12,13,46.41
1996,12,14,41.51
1996,12,15,39.79
1996,12,16,49.99
1996,12,17,120.79
1996,12,18,78.03
1996,12,19,50.10
1996,12,20,41.64
1996,12,21,38.76
1996,12,22,37.53
1996,12,23,36.76
1996,12,24,36.11
1996,12,25,35.49
1996,12,26,34.89
1996,12,27,34.32
1996,12,28,33.75
1996,12,29,33.19
1996,12,30,131.80
1996,12,31,100.19
1997,1,1,56.67
1997,1,2,82.35
1997,1,3,197.26
1997,1,4,325.88
1997,1,5,331.90
1997,1,6,239.65
1997,1,7,135.40
1997,1,8,76.20
1997,1,9,55.94
1997,1,10,48.82
1997,1,11,46.18
1997,1,12,44.91
1997,1,13,44.04
1997,1,14,43.26
1997,1,15,42.53
1997,1,16,41.82
1997,1,17,41.13
1997,1,18,40.42
1997,1,19,39.75
1997,1,20,39.10
1997,1,21,38.45
1997,1,22,37.80
1997,1,23,37.18
1997,1,24,36.56
1997,1,25,35.96
1997,1,26,35.35
1997,1,27,34.76
1997,1,28,34.17
1997,1,29,33.59
1997,1,30,33.04
1997,1,31,32.49
1997,2,1,31.94
1997,2,2,31.39
1997,2,3,30.86
1997,2,4,30.36
1997,2,5,29.86
1997,2,6,29.36
1997,2,7,28.87
1997,2,8,28.39
1997,2,9,27.91
1997,2,10,27.44
1997,2,11,26.98
1997,2,12,26.53
1997,2,13,26.08
1997,2,14,25.64
1997,2,15,25.20
1997,2,16,24.78
1997,2,17,24.37
1997,2,18,23.95
1997,2,19,23.54
1997,2,20,23.13
1997,2,21,30.83
1997,2,22,174.86
1997,2,23,169.07
1997,2,24,79.38
1997,2,25,63.11
1997,2,26,215.46
1997,2,27,276.03
1997,2,28,202.56
1997,3,1,90.18
1997,3,2,56.29
1997,3,3,195.63
1997,3,4,211.01
1997,3,5,111.77
1997,3,6,63.77
1997,3,7,64.28
1997,3,8,236.38
1997,3,9,288.14
1997,3,10,215.25
1997,3,11,119.79
1997,3,12,71.96
1997,3,13,54.19
1997,3,14,48.23
1997,3,15,46.03
1997,3,16,44.90
1997,3,17,44.08
1997,3,18,43.33
1997,3,19,42.59
1997,3,20,41.88
1997,3,21,99.55
1997,3,22,99.70
1997,3,23,76.78
1997,3,24,55.51
1997,3,25,150.82
1997,3,26,146.65
1997,3,27,125.12
1997,3,28,95.50
1997,3,29,68.60
1997,3,30,53.22
1997,3,31,47.32
1997,4,1,44.72
1997,4,2,113.15
1997,4,3,151.68
1997,4,4,96.23
1997,4,5,112.43
1997,4,6,76.33
1997,4,7,59.25
1997,4,8,201.37
1997,4,9,208.07
1997,4,10,141.78
1997,4,11,91.47
1997,4,12,64.85
1997,4,13,55.70
1997,4,14,65.16
1997,4,15,54.47
1997,4,16,48.09
1997,4,17,45.24
1997,4,18,43.83
1997,4,19,42.81
1997,4,20,42.07
1997,4,21,41.42
1997,4,22,40.74
1997,4,23,40.06
1997,4,24,69.98
1997,4,25,112.17
1997,4,26,68.37
1997,4,27,48.89
1997,4,28,41.72
1997,4,29,39.16
1997,4,30,37.98
1997,5,1,37.19
1997,5,2,126.19
1997,5,3,73.76
1997,5,4,49.70
1997,5,5,40.67
1997,5,6,40.11
1997,5,7,37.79
1997,5,8,36.02
1997,5,9,34.91
1997,5,10,34.14
1997,5,11,96.01
1997,5,12,309.68
1997,5,13,312.23
1997,5,14,223.91
1997,5,15,163.33
1997,5,16,94.15
1997,5,17,61.30
1997,5,18,49.30
1997,5,19,45.00
1997,5,20,94.93
1997,5,21,110.10
1997,5,22,75.65
1997,5,23,64.63
1997,5,24,50.39
1997,5,25,44.51
1997,5,26,46.64
1997,5,27,318.83
1997,5,28,423.69
1997,5,29,401.06
1997,5,30,300.34
1997,5,31,171.08
1997,6,1,91.09
1997,6,2,66.65
1997,6,3,59.00
1997,6,4,56.42
1997,6,5,55.05
1997,6,6,54.09
1997,6,7,53.23
1997,6,8,52.34
1997,6,9,51.46
1997,6,10,50.62
1997,6,11,49.73
1997,6,12,48.90
1997,6,13,48.12
1997,6,14,57.40
1997,6,15,50.92
1997,6,16,47.20
1997,6,17,45.48
1997,6,18,44.47
1997,6,19,43.64
1997,6,20,42.84
1997,6,21,42.08
1997,6,22,41.31
1997,6,23,40.59
1997,6,24,39.96
1997,6,25,39.34
1997,6,26,38.64
1997,6,27,37.91
1997,6,28,37.30
1997,6,29,36.67
1997,6,30,36.11
1997,7,1,35.53
1997,7,2,34.86
1997,7,3,34.24
1997,7,4,33.72
1997,7,5,33.13
1997,7,6,32.57
1997,7,7,32.05
1997,7,8,31.52
1997,7,9,30.90
1997,7,10,30.37
1997,7,11,29.90
1997,7,12,29.41
1997,7,13,28.88
1997,7,14,28.37
1997,7,15,27.89
1997,7,16,27.42
1997,7,17,26.96
1997,7,18,26.54
1997,7,19,26.11
1997,7,20,25.67
1997,7,21,25.25
1997,7,22,24.83
1997,7,23,24.37
1997,7,24,23.91
1997,7,25,23.44
1997,7,26,23.10
1997,7,27,22.77
1997,7,28,22.36
1997,7,29,21.94
1997,7,30,21.59
1997,7,31,21.23
1997,8,1,20.90
1997,8,2,20.58
1997,8,3,20.23
1997,8,4,19.93
1997,8,5,19.60
1997,8,6,19.27
1997,8,7,18.96
1997,8,8,18.63
1997,8,9,18.31
1997,8,10,17.99
1997,8,11,17.69
1997,8,12,17.38
1997,8,13,17.06
1997,8,14,16.74
1997,8,15,16.44
1997,8,16,16.17
1997,8,17,15.94
1997,8,18,15.67
1997,8,19,15.39
1997,8,20,15.13
1997,8,21,14.85
1997,8,22,14.59
1997,8,23,14.32
1997,8,24,14.05
1997,8,25,13.84
1997,8,26,13.59
1997,8,27,13.31
1997,8,28,13.15
1997,8,29,12.92
1997,8,30,12.69
1997,8,31,12.50
1997,9,1,12.26
1997,9,2,12.04
1997,9,3,11.85
1997,9,4,11.72
1997,9,5,11.59
1997,9,6,11.41
1997,9,7,11.22
1997,9,8,11.01
1997,9,9,10.80
1997,9,10,10.63
1997,9,11,10.48
1997,9,12,10.30
1997,9,13,10.13
1997,9,14,9.96
1997,9,15,9.77
1997,9,16,9.60
1997,9,17,9.43
1997,9,18,9.26
1997,9,19,9.08
1997,9,20,8.96
1997,9,21,8.82
1997,9,22,8.68
1997,9,23,8.55
1997,9,24,8.41
1997,9,25,8.28
1997,9,26,8.10
1997,9,27,7.93
1997,9,28,7.78
1997,9,29,7.66
1997,9,30,7.55
1997,10,1,7.40
1997,10,2,7.30
1997,10,3,7.24
1997,10,4,7.14
1997,10,5,7.01
1997,10,6,6.87
1997,10,7,6.74
1997,10,8,6.64
1997,10,9,15.24
1997,10,10,98.28
1997,10,11,84.60
1997,10,12,41.09
1997,10,13,19.99
1997,10,14,12.46
1997,10,15,10.06
1997,10,16,9.30
1997,10,17,8.98
1997,10,18,8.78
1997,10,19,10.21
1997,10,20,14.58
1997,10,21,15.05
1997,10,22,69.64
1997,10,23,42.08
1997,10,24,22.22
1997,10,25,13.79
1997,10,26,10.82
1997,10,27,9.80
1997,10,28,9.38
1997,10,29,9.17
1997,10,30,9.01
1997,10,31,8.86
1997,11,1,8.71
1997,11,2,8.87
1997,11,3,8.64
1997,11,4,8.40
1997,11,5,10.54
1997,11,6,37.55
1997,11,7,104.97
1997,11,8,51.44
1997,11,9,24.10
1997,11,10,14.33
1997,11,11,11.30
1997,11,12,56.12
1997,11,13,29.20
1997,11,14,17.03
1997,11,15,12.57
1997,11,16,11.09
1997,11,17,10.55
1997,11,18,13.21
1997,11,19,67.81
1997,11,20,195.88
1997,11,21,143.69
1997,11,22,59.36
1997,11,23,29.23
1997,11,24,19.60
1997,11,25,16.69
1997,11,26,15.73
1997,11,27,15.66
1997,11,28,22.41
1997,11,29,51.28
1997,11,30,27.11
1997,12,1,18.70
1997,12,2,15.90
1997,12,3,14.95
1997,12,4,14.51
1997,12,5,20.61
1997,12,6,17.82
1997,12,7,15.40
1997,12,8,14.20
1997,12,9,13.63
1997,12,10,13.29
1997,12,11,13.04
1997,12,12,12.83
1997,12,13,12.61
1997,12,14,12.40
1997,12,15,12.20
1997,12,16,11.99
1997,12,17,11.79
1997,12,18,11.59
1997,12,19,11.40
1997,12,20,11.21
1997,12,21,11.03
1997,12,22,10.85
1997,12,23,10.67
1997,12,24,10.48
1997,12,25,10.31
1997,12,26,10.14
1997,12,27,9.96
1997,12,28,130.81
1997,12,29,212.70
1997,12,30,133.25
1997,12,31,55.61
1998,1,1,28.52
1998,1,2,19.83
1998,1,3,17.15
1998,1,4,47.04
1998,1,5,98.08
1998,1,6,47.43
1998,1,7,27.11
1998,1,8,20.11
1998,1,9,17.86
1998,1,10,17.82
1998,1,11,17.10
1998,1,12,16.52
1998,1,13,54.88
1998,1,14,35.17
1998,1,15,48.40
1998,1,16,125.56
1998,1,17,73.06
1998,1,18,35.09
1998,1,19,23.17
1998,1,20,19.60
1998,1,21,18.45
1998,1,22,17.94
1998,1,23,17.59
1998,1,24,17.30
1998,1,25,16.99
1998,1,26,38.74
1998,1,27,23.94
1998,1,28,18.65
1998,1,29,16.89
1998,1,30,16.24
1998,1,31,15.88
1998,2,1,15.58
1998,2,2,15.33
1998,2,3,15.07
1998,2,4,14.81
1998,2,5,14.56
1998,2,6,14.32
1998,2,7,14.07
1998,2,8,13.82
1998,2,9,13.58
1998,2,10,13.35
1998,2,11,13.13
1998,2,12,31.99
1998,2,13,30.12
1998,2,14,18.61
1998,2,15,14.51
1998,2,16,13.17
1998,2,17,12.66
1998,2,18,12.37
1998,2,19,12.14
1998,2,20,11.93
1998,2,21,18.57
1998,2,22,15.02
1998,2,23,12.66
1998,2,24,112.72
1998,2,25,137.18
1998,2,26,62.52
1998,2,27,28.18
1998,2,28,18.46
1998,3,1,52.82
1998,3,2,143.48
1998,3,3,158.08
1998,3,4,150.05
1998,3,5,210.79
1998,3,6,197.22
1998,3,7,120.34
1998,3,8,170.45
1998,3,9,126.78
1998,3,10,99.91
1998,3,11,110.36
1998,3,12,119.20
1998,3,13,113.17
1998,3,14,73.25
1998,3,15,48.05
1998,3,16,66.68
1998,3,17,99.91
1998,3,18,121.90
1998,3,19,113.35
1998,3,20,87.43
1998,3,21,59.29
1998,3,22,96.37
1998,3,23,72.06
1998,3,24,49.10
1998,3,25,39.39
1998,3,26,35.72
1998,3,27,34.22
1998,3,28,33.40
1998,3,29,32.89
1998,3,30,33.44
1998,3,31,32.57
1998,4,1,39.25
1998,4,2,171.48
1998,4,3,106.98
1998,4,4,173.48
1998,4,5,214.49
1998,4,6,138.18
1998,4,7,74.54
1998,4,8,49.48
1998,4,9,40.95
1998,4,10,37.95
1998,4,11,36.65
1998,4,12,64.28
1998,4,13,47.56
1998,4,14,65.26
1998,4,15,99.76
1998,4,16,59.04
1998,4,17,42.77
1998,4,18,37.01
1998,4,19,34.95
1998,4,20,33.90
1998,4,21,33.20
1998,4,22,32.62
1998,4,23,32.04
1998,4,24,31.45
1998,4,25,30.96
1998,4,26,30.51
1998,4,27,30.06
1998,4,28,29.55
1998,4,29,37.38
1998,4,30,33.03
1998,5,1,29.83
1998,5,2,28.32
1998,5,3,27.47
1998,5,4,153.66
1998,5,5,177.18
1998,5,6,90.36
1998,5,7,74.51
1998,5,8,132.44
1998,5,9,78.49
1998,5,10,48.87
1998,5,11,37.11
1998,5,12,33.06
1998,5,13,31.51
1998,5,14,30.68
1998,5,15,29.99
1998,5,16,29.40
1998,5,17,28.81
1998,5,18,28.38
1998,5,19,27.97
1998,5,20,27.51
1998,5,21,27.11
1998,5,22,26.66
1998,5,23,26.21
1998,5,24,25.79
1998,5,25,25.38
1998,5,26,24.96
1998,5,27,24.54
1998,5,28,24.14
1998,5,29,23.75
1998,5,30,23.34
1998,5,31,22.93
1998,6,1,22.49
1998,6,2,22.06
1998,6,3,21.67
1998,6,4,21.32
1998,6,5,20.97
1998,6,6,20.60
1998,6,7,20.25
1998,6,8,19.93
1998,6,9,20.97
1998,6,10,55.14
1998,6,11,80.09
1998,6,12,48.56
1998,6,13,29.63
1998,6,14,22.75
1998,6,15,50.72
1998,6,16,37.49
1998,6,17,26.28
1998,6,18,21.63
1998,6,19,19.86
1998,6,20,19.12
1998,6,21,20.16
1998,6,22,26.63
1998,6,23,21.29
1998,6,24,18.91
1998,6,25,17.87
1998,6,26,17.39
1998,6,27,17.06
1998,6,28,16.71
1998,6,29,16.37
1998,6,30,16.10
1998,7,1,15.81
1998,7,2,15.48
1998,7,3,15.21
1998,7,4,15.03
1998,7,5,14.81
1998,7,6,14.53
1998,7,7,14.18
1998,7,8,13.97
1998,7,9,13.79
1998,7,10,13.57
1998,7,11,13.32
1998,7,12,13.12
1998,7,13,12.94
1998,7,14,12.71
1998,7,15,12.42
1998,7,16,12.17
1998,7,17,12.01
1998,7,18,11.83
1998,7,19,11.63
1998,7,20,11.46
1998,7,21,11.21
1998,7,22,10.96
1998,7,23,10.75
1998,7,24,10.53
1998,7,25,10.34
1998,7,26,57.77
1998,7,27,255.18
1998,7,28,386.21
1998,7,29,402.74
1998,7,30,375.67
1998,7,31,289.82
1998,8,1,158.24
1998,8,2,76.73
1998,8,3,176.40
1998,8,4,251.58
1998,8,5,168.20
1998,8,6,86.60
1998,8,7,55.28
1998,8,8,44.88
1998,8,9,41.49
1998,8,10,40.18
1998,8,11,39.76
1998,8,12,38.82
1998,8,13,38.01
1998,8,14,37.30
1998,8,15,36.65
1998,8,16,36.02
1998,8,17,35.40
1998,8,18,34.79
1998,8,19,34.24
1998,8,20,33.63
1998,8,21,33.03
1998,8,22,32.49
1998,8,23,32.02
1998,8,24,31.52
1998,8,25,31.01
1998,8,26,30.47
1998,8,27,29.92
1998,8,28,29.40
1998,8,29,28.88
1998,8,30,28.40
1998,8,31,27.94
1998,9,1,27.51
1998,9,2,27.03
1998,9,3,26.66
1998,9,4,26.27
1998,9,5,25.82
1998,9,6,25.34
1998,9,7,24.85
1998,9,8,24.39
1998,9,9,24.00
1998,9,10,27.98
1998,9,11,25.55
1998,9,12,23.74
1998,9,13,22.84
1998,9,14,22.27
1998,9,15,21.78
1998,9,16,21.37
1998,9,17,21.03
1998,9,18,20.69
1998,9,19,20.39
1998,9,20,86.82
1998,9,21,136.59
1998,9,22,73.58
1998,9,23,40.46
1998,9,24,27.95
1998,9,25,23.85
1998,9,26,53.27
1998,9,27,121.71
1998,9,28,66.61
1998,9,29,55.47
1998,9,30,48.48
1998,10,1,32.06
1998,10,2,26.10
1998,10,3,23.92
1998,10,4,23.01
1998,10,5,22.47
1998,10,6,56.45
1998,10,7,87.59
1998,10,8,46.79
1998,10,9,30.50
1998,10,10,24.87
1998,10,11,22.97
1998,10,12,22.19
1998,10,13,21.71
1998,10,14,21.29
1998,10,15,20.94
1998,10,16,20.61
1998,10,17,20.23
1998,10,18,19.86
1998,10,19,143.85
1998,10,20,164.07
1998,10,21,84.25
1998,10,22,132.58
1998,10,23,230.43
1998,10,24,163.38
1998,10,25,75.22
1998,10,26,43.53
1998,10,27,33.37
1998,10,28,35.35
1998,10,29,161.65
1998,10,30,104.83
1998,10,31,53.98
1998,11,1,37.55
1998,11,2,32.33
1998,11,3,54.01
1998,11,4,175.82
1998,11,5,125.89
1998,11,6,66.41
1998,11,7,43.23
1998,11,8,35.38
1998,11,9,32.75
1998,11,10,31.66
1998,11,11,31.00
1998,11,12,30.45
1998,11,13,29.93
1998,11,14,29.44
