Year,Month,Day,inmcm4
1980,1,1,92.50
1980,1,2,92.25
1980,1,3,91.95
1980,1,4,91.56
1980,1,5,95.20
1980,1,6,95.20
1980,1,7,95.20
1980,1,8,94.96
1980,1,9,94.72
1980,1,10,94.48
1980,1,11,94.28
1980,1,12,94.02
1980,1,13,93.71
1980,1,14,93.44
1980,1,15,93.18
1980,1,16,92.97
1980,1,17,92.83
1980,1,18,92.60
1980,1,19,92.16
1980,1,20,91.69
1980,1,21,91.17
1980,1,22,90.73
1980,1,23,90.29
1980,1,24,89.89
1980,1,25,89.53
1980,1,26,89.05
1980,1,27,88.62
1980,1,28,94.22
1980,1,29,95.20
1980,1,30,94.74
1980,1,31,94.45
1980,2,1,94.18
1980,2,2,94.03
1980,2,3,93.82
1980,2,4,93.38
1980,2,5,92.96
1980,2,6,92.83
1980,2,7,92.56
1980,2,8,92.10
1980,2,9,91.59
1980,2,10,91.26
1980,2,11,91.06
1980,2,12,90.79
1980,2,13,90.33
1980,2,14,89.82
1980,2,15,89.68
1980,2,16,89.08
1980,2,17,88.56
1980,2,18,95.20
1980,2,19,94.57
1980,2,20,94.08
1980,2,21,93.63
1980,2,22,93.05
1980,2,23,92.44
1980,2,24,95.20
1980,2,25,95.20
1980,2,26,95.20
1980,2,27,95.20
1980,2,28,94.49
1980,2,29,94.13
1980,3,1,93.84
1980,3,2,93.33
1980,3,3,92.77
1980,3,4,92.13
1980,3,5,91.46
1980,3,6,91.61
1980,3,7,90.78
1980,3,8,95.20
1980,3,9,95.20
1980,3,10,95.20
1980,3,11,95.20
1980,3,12,95.20
1980,3,13,95.20
1980,3,14,94.59
1980,3,15,93.91
1980,3,16,93.16
1980,3,17,95.20
1980,3,18,95.20
1980,3,19,95.20
1980,3,20,95.20
1980,3,21,93.25
1980,3,22,91.56
1980,3,23,91.10
1980,3,24,90.35
1980,3,25,89.54
1980,3,26,89.51
1980,3,27,88.78
1980,3,28,93.12
1980,3,29,93.93
1980,3,30,93.22
1980,3,31,92.55
1980,4,1,95.20
1980,4,2,93.78
1980,4,3,94.25
1980,4,4,95.20
1980,4,5,93.35
1980,4,6,95.20
1980,4,7,94.86
1980,4,8,95.20
1980,4,9,95.20
1980,4,10,94.79
1980,4,11,93.73
1980,4,12,93.21
1980,4,13,92.19
1980,4,14,93.80
1980,4,15,92.36
1980,4,16,89.93
1980,4,17,93.13
1980,4,18,92.63
1980,4,19,92.74
1980,4,20,92.46
1980,4,21,90.48
1980,4,22,90.60
1980,4,23,95.20
1980,4,24,95.20
1980,4,25,95.20
1980,4,26,95.20
1980,4,27,95.20
1980,4,28,95.20
1980,4,29,95.20
1980,4,30,95.20
1980,5,1,93.25
1980,5,2,92.19
1980,5,3,89.09
1980,5,4,87.03
1980,5,5,85.93
1980,5,6,84.57
1980,5,7,83.48
1980,5,8,90.56
1980,5,9,89.66
1980,5,10,87.02
1980,5,11,95.20
1980,5,12,94.98
1980,5,13,92.66
1980,5,14,89.79
1980,5,15,87.81
1980,5,16,85.91
1980,5,17,84.25
1980,5,18,81.93
1980,5,19,78.88
1980,5,20,75.07
1980,5,21,72.44
1980,5,22,68.30
1980,5,23,65.18
1980,5,24,62.70
1980,5,25,62.96
1980,5,26,67.81
1980,5,27,67.72
1980,5,28,65.10
1980,5,29,65.55
1980,5,30,64.86
1980,5,31,66.68
1980,6,1,83.10
1980,6,2,81.25
1980,6,3,78.22
1980,6,4,75.11
1980,6,5,84.01
1980,6,6,90.03
1980,6,7,95.20
1980,6,8,95.20
1980,6,9,93.57
1980,6,10,92.94
1980,6,11,91.68
1980,6,12,90.48
1980,6,13,88.27
1980,6,14,86.63
1980,6,15,85.29
1980,6,16,83.63
1980,6,17,81.00
1980,6,18,83.11
1980,6,19,95.20
1980,6,20,93.05
1980,6,21,89.83
1980,6,22,88.03
1980,6,23,85.75
1980,6,24,82.14
1980,6,25,78.22
1980,6,26,74.30
1980,6,27,69.19
1980,6,28,63.80
1980,6,29,59.70
1980,6,30,56.56
1980,7,1,53.93
1980,7,2,50.98
1980,7,3,47.24
1980,7,4,42.91
1980,7,5,46.36
1980,7,6,52.03
1980,7,7,49.36
1980,7,8,47.15
1980,7,9,45.05
1980,7,10,42.30
1980,7,11,39.30
1980,7,12,38.29
1980,7,13,39.35
1980,7,14,38.47
1980,7,15,37.15
1980,7,16,43.22
1980,7,17,40.95
1980,7,18,42.43
1980,7,19,40.32
1980,7,20,39.83
1980,7,21,44.14
1980,7,22,47.54
1980,7,23,43.03
1980,7,24,41.23
1980,7,25,38.58
1980,7,26,35.57
1980,7,27,39.33
1980,7,28,38.62
1980,7,29,36.01
1980,7,30,34.72
1980,7,31,32.57
1980,8,1,30.30
1980,8,2,27.89
1980,8,3,25.42
1980,8,4,22.55
1980,8,5,19.41
1980,8,6,16.56
1980,8,7,14.75
1980,8,8,12.88
1980,8,9,11.36
1980,8,10,10.21
1980,8,11,9.04
1980,8,12,8.20
1980,8,13,6.81
1980,8,14,5.54
1980,8,15,6.23
1980,8,16,6.02
1980,8,17,5.01
1980,8,18,4.04
1980,8,19,3.39
1980,8,20,2.95
1980,8,21,2.51
1980,8,22,2.21
1980,8,23,1.77
1980,8,24,1.48
1980,8,25,1.29
1980,8,26,1.11
1980,8,27,0.95
1980,8,28,0.85
1980,8,29,0.83
1980,8,30,0.70
1980,8,31,0.60
1980,9,1,0.56
1980,9,2,0.48
1980,9,3,0.40
1980,9,4,0.29
1980,9,5,0.22
1980,9,6,6.20
1980,9,7,10.43
1980,9,8,9.80
1980,9,9,9.21
1980,9,10,8.41
1980,9,11,7.03
1980,9,12,5.64
1980,9,13,4.79
1980,9,14,4.18
1980,9,15,3.82
1980,9,16,3.58
1980,9,17,3.26
1980,9,18,4.99
1980,9,19,24.86
1980,9,20,29.55
1980,9,21,32.92
1980,9,22,33.24
1980,9,23,31.53
1980,9,24,30.09
1980,9,25,28.84
1980,9,26,27.34
1980,9,27,26.03
1980,9,28,27.01
1980,9,29,25.49
1980,9,30,24.26
1980,10,1,29.73
1980,10,2,29.21
1980,10,3,37.82
1980,10,4,41.94
1980,10,5,41.11
1980,10,6,40.06
1980,10,7,38.83
1980,10,8,37.30
1980,10,9,35.77
1980,10,10,34.19
1980,10,11,32.27
1980,10,12,30.88
1980,10,13,28.35
1980,10,14,26.40
1980,10,15,31.51
1980,10,16,44.85
1980,10,17,43.97
1980,10,18,43.44
1980,10,19,42.41
1980,10,20,41.54
1980,10,21,41.03
1980,10,22,38.90
1980,10,23,37.59
1980,10,24,39.34
1980,10,25,38.42
1980,10,26,37.69
1980,10,27,36.94
1980,10,28,35.75
1980,10,29,34.61
1980,10,30,33.76
1980,10,31,58.32
1980,11,1,57.54
1980,11,2,56.80
1980,11,3,56.09
1980,11,4,54.92
1980,11,5,56.17
1980,11,6,75.77
1980,11,7,75.34
1980,11,8,74.77
1980,11,9,74.24
1980,11,10,73.83
1980,11,11,73.30
1980,11,12,72.71
1980,11,13,72.04
1980,11,14,78.48
1980,11,15,77.06
1980,11,16,76.46
1980,11,17,76.00
1980,11,18,75.44
1980,11,19,74.73
1980,11,20,73.77
1980,11,21,73.01
1980,11,22,71.98
1980,11,23,73.22
1980,11,24,85.58
1980,11,25,85.03
1980,11,26,87.15
1980,11,27,87.09
1980,11,28,86.51
1980,11,29,85.70
1980,11,30,85.13
1980,12,1,92.41
1980,12,2,94.09
1980,12,3,93.42
1980,12,4,92.77
1980,12,5,92.19
1980,12,6,91.56
1980,12,7,91.21
1980,12,8,90.72
1980,12,9,90.00
1980,12,10,89.35
1980,12,11,88.84
1980,12,12,88.35
1980,12,13,87.75
1980,12,14,87.25
1980,12,15,86.80
1980,12,16,86.27
1980,12,17,86.39
1980,12,18,85.61
1980,12,19,85.17
1980,12,20,84.65
1980,12,21,84.10
1980,12,22,83.76
1980,12,23,83.36
1980,12,24,82.76
1980,12,25,82.20
1980,12,26,81.86
1980,12,27,81.46
1980,12,28,81.05
1980,12,29,80.62
1980,12,30,94.65
1980,12,31,95.20
1981,1,1,95.20
1981,1,2,94.63
1981,1,3,94.24
1981,1,4,93.65
1981,1,5,93.04
1981,1,6,92.65
1981,1,7,92.26
1981,1,8,91.88
1981,1,9,91.53
1981,1,10,91.04
1981,1,11,90.55
1981,1,12,95.20
1981,1,13,95.20
1981,1,14,94.74
1981,1,15,94.26
1981,1,16,94.56
1981,1,17,95.20
1981,1,18,94.76
1981,1,19,94.30
1981,1,20,93.72
1981,1,21,93.08
1981,1,22,95.20
1981,1,23,94.45
1981,1,24,93.86
1981,1,25,93.40
1981,1,26,92.99
1981,1,27,92.74
1981,1,28,92.49
1981,1,29,92.14
1981,1,30,91.96
1981,1,31,91.82
1981,2,1,91.49
1981,2,2,90.93
1981,2,3,90.74
1981,2,4,90.53
1981,2,5,90.25
1981,2,6,89.88
1981,2,7,92.13
1981,2,8,91.59
1981,2,9,91.22
1981,2,10,90.91
1981,2,11,90.50
1981,2,12,95.20
1981,2,13,95.20
1981,2,14,95.20
1981,2,15,95.20
1981,2,16,94.72
1981,2,17,94.07
1981,2,18,95.20
1981,2,19,94.21
1981,2,20,93.59
1981,2,21,93.02
1981,2,22,92.34
1981,2,23,91.89
1981,2,24,95.20
1981,2,25,95.20
1981,2,26,95.20
1981,2,27,94.29
1981,2,28,94.96
1981,3,1,95.20
1981,3,2,94.51
1981,3,3,93.72
1981,3,4,92.69
1981,3,5,95.20
1981,3,6,94.09
1981,3,7,95.20
1981,3,8,94.65
1981,3,9,94.13
1981,3,10,93.61
1981,3,11,92.94
1981,3,12,93.18
1981,3,13,92.20
1981,3,14,91.23
1981,3,15,90.30
1981,3,16,95.20
1981,3,17,95.20
1981,3,18,94.30
1981,3,19,93.50
1981,3,20,92.65
1981,3,21,95.20
1981,3,22,95.20
1981,3,23,95.20
1981,3,24,93.91
1981,3,25,95.20
1981,3,26,94.03
1981,3,27,94.42
1981,3,28,93.72
1981,3,29,94.06
1981,3,30,95.20
1981,3,31,95.20
1981,4,1,95.20
1981,4,2,93.89
1981,4,3,92.57
1981,4,4,91.53
1981,4,5,90.80
1981,4,6,90.03
1981,4,7,89.35
1981,4,8,88.45
1981,4,9,87.10
1981,4,10,86.80
1981,4,11,85.78
1981,4,12,84.64
1981,4,13,95.20
1981,4,14,95.20
1981,4,15,94.90
1981,4,16,94.98
1981,4,17,93.71
1981,4,18,95.20
1981,4,19,95.20
1981,4,20,93.25
1981,4,21,91.93
1981,4,22,90.08
1981,4,23,87.55
1981,4,24,84.98
1981,4,25,84.23
1981,4,26,83.55
1981,4,27,82.68
1981,4,28,89.24
1981,4,29,91.55
1981,4,30,88.93
1981,5,1,87.02
1981,5,2,85.44
1981,5,3,83.84
1981,5,4,82.38
1981,5,5,79.75
1981,5,6,76.41
1981,5,7,77.53
1981,5,8,78.02
1981,5,9,76.80
1981,5,10,74.97
1981,5,11,74.41
1981,5,12,72.23
1981,5,13,70.61
1981,5,14,69.35
1981,5,15,74.59
1981,5,16,79.70
1981,5,17,77.79
1981,5,18,74.65
1981,5,19,77.22
1981,5,20,77.11
1981,5,21,75.16
1981,5,22,72.64
1981,5,23,70.75
1981,5,24,68.11
1981,5,25,64.14
1981,5,26,60.00
1981,5,27,72.17
1981,5,28,71.19
1981,5,29,69.14
1981,5,30,66.62
1981,5,31,64.27
1981,6,1,61.81
1981,6,2,62.61
1981,6,3,63.59
1981,6,4,59.45
1981,6,5,59.76
1981,6,6,71.87
1981,6,7,69.52
1981,6,8,69.03
1981,6,9,66.64
1981,6,10,81.04
1981,6,11,95.20
1981,6,12,95.20
1981,6,13,95.20
1981,6,14,95.20
1981,6,15,95.20
1981,6,16,93.59
1981,6,17,95.20
1981,6,18,95.20
1981,6,19,95.20
1981,6,20,95.20
1981,6,21,93.31
1981,6,22,95.20
1981,6,23,95.20
1981,6,24,94.69
1981,6,25,92.72
1981,6,26,89.71
1981,6,27,87.30
1981,6,28,83.73
1981,6,29,80.09
1981,6,30,76.06
1981,7,1,72.36
1981,7,2,69.53
1981,7,3,66.92
1981,7,4,62.84
1981,7,5,61.11
1981,7,6,57.22
1981,7,7,54.17
1981,7,8,50.81
1981,7,9,46.84
1981,7,10,43.51
1981,7,11,41.19
1981,7,12,38.94
1981,7,13,37.60
1981,7,14,34.93
1981,7,15,32.14
1981,7,16,34.77
1981,7,17,37.73
1981,7,18,52.45
1981,7,19,56.29
1981,7,20,51.32
1981,7,21,58.37
1981,7,22,56.33
1981,7,23,54.34
1981,7,24,59.19
1981,7,25,63.12
1981,7,26,58.36
1981,7,27,54.36
1981,7,28,51.45
1981,7,29,48.61
1981,7,30,43.90
1981,7,31,39.51
1981,8,1,36.13
1981,8,2,42.39
1981,8,3,52.15
1981,8,4,49.00
1981,8,5,46.05
1981,8,6,42.53
1981,8,7,43.77
1981,8,8,40.53
1981,8,9,37.62
1981,8,10,35.43
1981,8,11,33.02
1981,8,12,31.56
1981,8,13,37.34
1981,8,14,35.08
1981,8,15,33.10
1981,8,16,30.77
1981,8,17,46.89
1981,8,18,43.59
1981,8,19,40.51
1981,8,20,38.25
1981,8,21,36.39
1981,8,22,33.84
1981,8,23,31.51
1981,8,24,29.50
1981,8,25,27.29
1981,8,26,24.50
1981,8,27,21.94
1981,8,28,19.63
1981,8,29,17.45
1981,8,30,21.31
1981,8,31,19.75
1981,9,1,18.27
1981,9,2,27.66
1981,9,3,26.29
1981,9,4,24.57
1981,9,5,22.92
1981,9,6,26.75
1981,9,7,30.55
1981,9,8,29.50
1981,9,9,27.34
1981,9,10,25.91
1981,9,11,33.00
1981,9,12,35.28
1981,9,13,36.67
1981,9,14,34.40
1981,9,15,33.55
1981,9,16,31.90
1981,9,17,38.82
1981,9,18,46.24
1981,9,19,48.94
1981,9,20,47.99
1981,9,21,46.55
1981,9,22,44.56
1981,9,23,43.27
1981,9,24,43.12
1981,9,25,41.71
1981,9,26,40.13
1981,9,27,38.36
1981,9,28,36.23
1981,9,29,34.10
1981,9,30,31.69
1981,10,1,29.95
1981,10,2,34.49
1981,10,3,55.28
1981,10,4,54.10
1981,10,5,52.52
1981,10,6,50.33
1981,10,7,48.29
1981,10,8,53.71
1981,10,9,52.82
1981,10,10,51.64
1981,10,11,50.12
1981,10,12,48.35
1981,10,13,46.32
1981,10,14,45.04
1981,10,15,44.28
1981,10,16,43.52
1981,10,17,42.41
1981,10,18,41.03
1981,10,19,39.63
1981,10,20,38.51
1981,10,21,37.25
1981,10,22,35.94
1981,10,23,34.93
1981,10,24,34.52
1981,10,25,33.83
1981,10,26,31.93
1981,10,27,30.23
1981,10,28,28.94
1981,10,29,28.01
1981,10,30,27.05
1981,10,31,29.45
1981,11,1,32.27
1981,11,2,33.09
1981,11,3,32.57
1981,11,4,31.06
1981,11,5,38.63
1981,11,6,59.67
1981,11,7,61.32
1981,11,8,67.12
1981,11,9,66.16
1981,11,10,64.78
1981,11,11,63.36
1981,11,12,62.46
1981,11,13,61.78
1981,11,14,61.08
1981,11,15,60.44
1981,11,16,60.03
1981,11,17,74.26
1981,11,18,76.42
1981,11,19,75.39
1981,11,20,74.36
1981,11,21,73.53
1981,11,22,73.37
1981,11,23,72.84
1981,11,24,72.31
1981,11,25,72.44
1981,11,26,71.70
1981,11,27,71.22
1981,11,28,70.77
1981,11,29,70.32
1981,11,30,69.77
1981,12,1,69.22
1981,12,2,82.09
1981,12,3,84.98
1981,12,4,95.20
1981,12,5,95.20
1981,12,6,94.86
1981,12,7,94.44
1981,12,8,95.20
1981,12,9,95.20
1981,12,10,94.83
1981,12,11,94.45
1981,12,12,94.06
1981,12,13,93.72
1981,12,14,93.48
1981,12,15,93.14
1981,12,16,92.74
1981,12,17,92.50
1981,12,18,92.11
1981,12,19,93.45
1981,12,20,93.09
1981,12,21,95.20
1981,12,22,95.20
1981,12,23,94.82
1981,12,24,94.39
1981,12,25,93.72
1981,12,26,93.42
1981,12,27,92.87
1981,12,28,92.36
1981,12,29,92.08
1981,12,30,91.80
1981,12,31,91.42
1982,1,1,91.13
1982,1,2,90.79
1982,1,3,90.31
1982,1,4,89.85
1982,1,5,89.47
1982,1,6,89.14
1982,1,7,88.92
1982,1,8,88.75
1982,1,9,88.49
1982,1,10,88.37
1982,1,11,88.20
1982,1,12,88.02
1982,1,13,87.78
1982,1,14,87.52
1982,1,15,86.98
1982,1,16,86.55
1982,1,17,86.16
1982,1,18,85.72
1982,1,19,95.20
1982,1,20,94.68
1982,1,21,94.33
1982,1,22,93.94
1982,1,23,93.49
1982,1,24,93.21
1982,1,25,92.84
1982,1,26,92.40
1982,1,27,92.01
1982,1,28,91.71
1982,1,29,91.32
1982,1,30,90.73
1982,1,31,90.20
1982,2,1,89.89
1982,2,2,89.56
1982,2,3,92.68
1982,2,4,95.20
1982,2,5,94.82
1982,2,6,94.46
1982,2,7,93.92
1982,2,8,95.20
1982,2,9,94.83
1982,2,10,94.45
1982,2,11,93.99
1982,2,12,93.63
1982,2,13,93.49
1982,2,14,93.31
1982,2,15,93.04
1982,2,16,92.74
1982,2,17,92.43
1982,2,18,92.16
1982,2,19,91.74
1982,2,20,91.27
1982,2,21,90.82
1982,2,22,90.53
1982,2,23,90.36
1982,2,24,90.06
1982,2,25,89.41
1982,2,26,95.20
1982,2,27,95.20
1982,2,28,94.51
1982,3,1,93.72
1982,3,2,95.20
1982,3,3,95.20
1982,3,4,94.55
1982,3,5,94.17
1982,3,6,93.55
1982,3,7,95.20
1982,3,8,95.20
1982,3,9,95.20
1982,3,10,95.20
1982,3,11,94.68
1982,3,12,94.18
1982,3,13,93.65
1982,3,14,93.06
1982,3,15,92.46
1982,3,16,91.93
1982,3,17,91.33
1982,3,18,90.59
1982,3,19,90.29
1982,3,20,89.70
1982,3,21,95.20
1982,3,22,95.20
1982,3,23,94.21
1982,3,24,93.06
1982,3,25,93.03
1982,3,26,95.20
1982,3,27,95.20
1982,3,28,95.20
1982,3,29,95.20
1982,3,30,95.20
1982,3,31,95.20
1982,4,1,95.20
1982,4,2,95.20
1982,4,3,95.20
1982,4,4,95.20
1982,4,5,94.11
1982,4,6,92.79
1982,4,7,91.50
1982,4,8,90.16
1982,4,9,89.12
1982,4,10,88.00
1982,4,11,86.48
1982,4,12,85.09
1982,4,13,83.76
1982,4,14,82.46
1982,4,15,80.56
1982,4,16,78.09
1982,4,17,75.17
1982,4,18,72.46
1982,4,19,69.32
1982,4,20,71.53
1982,4,21,74.70
1982,4,22,72.77
1982,4,23,70.98
1982,4,24,69.85
1982,4,25,68.66
1982,4,26,71.95
1982,4,27,79.27
1982,4,28,79.72
1982,4,29,77.45
1982,4,30,76.69
1982,5,1,75.71
1982,5,2,73.74
1982,5,3,71.55
1982,5,4,73.26
1982,5,5,73.57
1982,5,6,71.59
1982,5,7,68.89
1982,5,8,66.69
1982,5,9,64.30
1982,5,10,61.80
1982,5,11,60.18
1982,5,12,57.80
1982,5,13,53.51
1982,5,14,51.96
1982,5,15,50.36
1982,5,16,49.25
1982,5,17,47.58
1982,5,18,46.01
1982,5,19,44.13
1982,5,20,40.84
1982,5,21,36.45
1982,5,22,33.05
1982,5,23,31.80
1982,5,24,32.54
1982,5,25,38.04
1982,5,26,35.45
1982,5,27,32.70
1982,5,28,30.51
1982,5,29,28.22
1982,5,30,24.63
1982,5,31,21.14
1982,6,1,19.04
1982,6,2,17.92
1982,6,3,16.79
1982,6,4,28.71
1982,6,5,44.10
1982,6,6,43.04
1982,6,7,41.95
1982,6,8,50.11
1982,6,9,46.18
1982,6,10,47.39
1982,6,11,51.02
1982,6,12,57.87
1982,6,13,60.22
1982,6,14,59.95
1982,6,15,56.67
1982,6,16,54.24
1982,6,17,51.62
1982,6,18,61.22
1982,6,19,73.26
1982,6,20,72.87
1982,6,21,70.73
1982,6,22,69.20
1982,6,23,69.24
1982,6,24,68.97
1982,6,25,66.31
1982,6,26,63.91
1982,6,27,61.17
1982,6,28,57.65
1982,6,29,54.07
1982,6,30,52.01
1982,7,1,51.74
1982,7,2,49.10
1982,7,3,46.60
1982,7,4,46.27
1982,7,5,43.84
1982,7,6,40.45
1982,7,7,37.40
1982,7,8,35.14
1982,7,9,32.82
1982,7,10,30.40
1982,7,11,28.77
1982,7,12,35.32
1982,7,13,35.21
1982,7,14,32.71
1982,7,15,30.20
1982,7,16,27.06
1982,7,17,23.80
1982,7,18,20.42
1982,7,19,19.22
1982,7,20,17.52
1982,7,21,16.21
1982,7,22,14.33
1982,7,23,12.34
1982,7,24,9.86
1982,7,25,7.91
1982,7,26,7.57
1982,7,27,11.47
1982,7,28,9.46
1982,7,29,7.44
1982,7,30,6.10
1982,7,31,5.20
1982,8,1,4.49
1982,8,2,3.74
1982,8,3,2.98
1982,8,4,2.87
1982,8,5,5.71
1982,8,6,12.54
1982,8,7,11.09
1982,8,8,9.21
1982,8,9,7.61
1982,8,10,6.07
1982,8,11,4.73
1982,8,12,3.89
1982,8,13,3.22
1982,8,14,2.64
1982,8,15,2.27
1982,8,16,1.96
1982,8,17,1.67
1982,8,18,1.44
1982,8,19,1.21
1982,8,20,0.97
1982,8,21,4.98
1982,8,22,4.35
1982,8,23,3.94
1982,8,24,3.48
1982,8,25,3.12
1982,8,26,2.86
1982,8,27,2.55
1982,8,28,2.14
1982,8,29,1.79
1982,8,30,1.63
1982,8,31,1.94
1982,9,1,1.71
1982,9,2,1.35
1982,9,3,1.11
1982,9,4,0.92
1982,9,5,0.75
1982,9,6,0.61
1982,9,7,0.51
1982,9,8,0.82
1982,9,9,0.72
1982,9,10,0.65
1982,9,11,0.58
1982,9,12,0.48
1982,9,13,0.40
1982,9,14,0.40
1982,9,15,0.37
1982,9,16,0.35
1982,9,17,0.33
1982,9,18,0.30
1982,9,19,0.27
1982,9,20,0.26
1982,9,21,0.23
1982,9,22,0.21
1982,9,23,0.18
1982,9,24,0.17
1982,9,25,0.15
1982,9,26,0.13
1982,9,27,0.11
1982,9,28,0.09
1982,9,29,9.92
1982,9,30,9.31
1982,10,1,8.72
1982,10,2,7.88
1982,10,3,11.73
1982,10,4,28.16
1982,10,5,27.73
1982,10,6,27.61
1982,10,7,28.46
1982,10,8,27.25
1982,10,9,26.17
1982,10,10,24.63
1982,10,11,23.40
1982,10,12,26.39
1982,10,13,25.94
1982,10,14,26.72
1982,10,15,28.47
1982,10,16,27.47
1982,10,17,26.59
1982,10,18,25.91
1982,10,19,24.82
1982,10,20,23.45
1982,10,21,22.66
1982,10,22,27.98
1982,10,23,48.34
1982,10,24,46.46
1982,10,25,45.07
1982,10,26,43.89
1982,10,27,52.35
1982,10,28,52.66
1982,10,29,50.92
1982,10,30,49.92
1982,10,31,59.12
1982,11,1,67.88
1982,11,2,66.55
1982,11,3,65.35
1982,11,4,63.76
1982,11,5,62.48
1982,11,6,62.84
1982,11,7,62.22
1982,11,8,62.77
1982,11,9,61.44
1982,11,10,60.37
1982,11,11,62.70
1982,11,12,75.31
1982,11,13,76.69
1982,11,14,77.08
1982,11,15,78.20
1982,11,16,77.51
1982,11,17,76.93
1982,11,18,76.39
1982,11,19,75.64
1982,11,20,80.63
1982,11,21,95.20
1982,11,22,95.20
1982,11,23,94.55
1982,11,24,93.74
1982,11,25,93.06
1982,11,26,92.47
1982,11,27,91.85
1982,11,28,91.40
1982,11,29,92.78
1982,11,30,93.42
1982,12,1,92.97
1982,12,2,92.36
1982,12,3,91.93
1982,12,4,91.53
1982,12,5,91.24
1982,12,6,90.86
1982,12,7,90.44
1982,12,8,89.95
1982,12,9,89.38
1982,12,10,88.90
1982,12,11,95.20
1982,12,12,94.67
1982,12,13,94.34
1982,12,14,94.03
1982,12,15,93.79
1982,12,16,93.52
1982,12,17,93.21
1982,12,18,95.20
1982,12,19,94.63
1982,12,20,94.27
1982,12,21,93.93
1982,12,22,93.65
1982,12,23,93.42
1982,12,24,93.14
1982,12,25,92.80
1982,12,26,92.47
1982,12,27,92.22
1982,12,28,92.04
1982,12,29,91.83
1982,12,30,91.60
1982,12,31,91.37
1983,1,1,91.04
1983,1,2,95.20
1983,1,3,94.77
1983,1,4,94.22
1983,1,5,93.70
1983,1,6,93.39
1983,1,7,92.95
1983,1,8,95.20
1983,1,9,95.20
1983,1,10,95.20
1983,1,11,94.88
1983,1,12,94.55
1983,1,13,94.39
1983,1,14,94.25
1983,1,15,94.11
1983,1,16,93.77
1983,1,17,93.23
1983,1,18,95.20
1983,1,19,95.20
1983,1,20,95.20
1983,1,21,95.20
1983,1,22,94.64
1983,1,23,94.07
1983,1,24,93.57
1983,1,25,93.12
1983,1,26,92.69
1983,1,27,92.26
1983,1,28,91.72
1983,1,29,95.20
1983,1,30,95.20
1983,1,31,94.77
1983,2,1,94.29
1983,2,2,95.20
1983,2,3,95.20
1983,2,4,94.51
1983,2,5,93.96
1983,2,6,93.54
1983,2,7,93.00
1983,2,8,95.20
1983,2,9,94.67
1983,2,10,94.17
1983,2,11,93.70
1983,2,12,93.22
1983,2,13,92.66
1983,2,14,92.14
1983,2,15,91.57
1983,2,16,91.14
1983,2,17,90.76
1983,2,18,90.34
1983,2,19,89.84
1983,2,20,89.49
1983,2,21,89.10
1983,2,22,88.74
1983,2,23,88.28
1983,2,24,87.85
1983,2,25,87.41
1983,2,26,86.93
1983,2,27,86.35
1983,2,28,85.99
1983,3,1,85.66
1983,3,2,85.09
1983,3,3,84.50
1983,3,4,84.07
1983,3,5,83.49
1983,3,6,95.20
1983,3,7,95.20
1983,3,8,95.20
1983,3,9,95.20
1983,3,10,94.52
1983,3,11,93.88
1983,3,12,93.15
1983,3,13,95.20
1983,3,14,95.20
1983,3,15,95.20
1983,3,16,93.93
1983,3,17,92.43
1983,3,18,91.14
1983,3,19,90.67
1983,3,20,95.20
1983,3,21,94.56
1983,3,22,94.19
1983,3,23,93.48
1983,3,24,95.20
1983,3,25,95.20
1983,3,26,95.04
1983,3,27,93.47
1983,3,28,91.60
1983,3,29,89.63
1983,3,30,90.08
1983,3,31,88.81
1983,4,1,87.66
1983,4,2,86.09
1983,4,3,84.45
1983,4,4,82.98
1983,4,5,81.90
1983,4,6,80.54
1983,4,7,80.03
1983,4,8,79.11
1983,4,9,78.15
1983,4,10,77.19
1983,4,11,76.16
1983,4,12,75.10
1983,4,13,73.77
1983,4,14,72.67
1983,4,15,71.35
1983,4,16,69.93
1983,4,17,68.72
1983,4,18,67.43
1983,4,19,72.81
1983,4,20,73.62
1983,4,21,71.97
1983,4,22,70.61
1983,4,23,69.14
1983,4,24,67.66
1983,4,25,66.10
1983,4,26,64.27
1983,4,27,62.36
1983,4,28,61.71
1983,4,29,59.81
1983,4,30,57.90
1983,5,1,54.70
1983,5,2,51.71
1983,5,3,49.08
1983,5,4,47.87
1983,5,5,46.66
1983,5,6,44.82
1983,5,7,43.83
1983,5,8,42.44
1983,5,9,48.01
1983,5,10,72.42
1983,5,11,80.36
1983,5,12,88.00
1983,5,13,90.93
1983,5,14,95.20
1983,5,15,93.91
1983,5,16,92.35
1983,5,17,90.56
1983,5,18,89.92
1983,5,19,88.20
1983,5,20,85.85
1983,5,21,83.86
1983,5,22,81.64
1983,5,23,78.00
1983,5,24,75.95
1983,5,25,74.86
1983,5,26,74.30
1983,5,27,73.25
1983,5,28,71.58
1983,5,29,69.60
1983,5,30,72.45
1983,5,31,80.47
1983,6,1,78.93
1983,6,2,76.73
1983,6,3,74.25
1983,6,4,71.41
1983,6,5,68.32
1983,6,6,65.08
1983,6,7,82.27
1983,6,8,95.20
1983,6,9,91.89
1983,6,10,92.02
1983,6,11,92.34
1983,6,12,90.87
1983,6,13,87.83
1983,6,14,84.43
1983,6,15,81.56
1983,6,16,81.51
1983,6,17,78.86
1983,6,18,75.62
1983,6,19,73.65
1983,6,20,70.96
1983,6,21,68.17
1983,6,22,65.63
1983,6,23,65.27
1983,6,24,68.25
