Year,Month,Day,HadGEM2-ES
2009,7,6,6.23
2009,7,7,5.32
2009,7,8,6.66
2009,7,9,8.25
2009,7,10,7.42
2009,7,11,6.30
2009,7,12,25.76
2009,7,13,34.14
2009,7,14,32.31
2009,7,15,30.71
2009,7,16,28.33
2009,7,17,27.92
2009,7,18,26.45
2009,7,19,24.40
2009,7,20,21.44
2009,7,21,19.02
2009,7,22,17.07
2009,7,23,16.67
2009,7,24,14.39
2009,7,25,13.72
2009,7,26,16.39
2009,7,27,16.02
2009,7,28,14.44
2009,7,29,13.59
2009,7,30,11.50
2009,7,31,9.27
2009,8,1,7.80
2009,8,2,6.72
2009,8,3,5.88
2009,8,4,4.54
2009,8,5,3.48
2009,8,6,3.08
2009,8,7,2.51
2009,8,8,2.14
2009,8,9,29.85
2009,8,10,47.41
2009,8,11,65.60
2009,8,12,95.20
2009,8,13,95.20
2009,8,14,95.20
2009,8,15,92.52
2009,8,16,90.42
2009,8,17,88.07
2009,8,18,85.64
2009,8,19,82.94
2009,8,20,79.98
2009,8,21,78.16
2009,8,22,82.87
2009,8,23,79.38
2009,8,24,75.73
2009,8,25,71.96
2009,8,26,67.99
2009,8,27,64.48
2009,8,28,61.34
2009,8,29,57.02
2009,8,30,56.25
2009,8,31,54.38
2009,9,1,52.31
2009,9,2,50.06
2009,9,3,47.61
2009,9,4,44.68
2009,9,5,41.72
2009,9,6,38.84
2009,9,7,36.28
2009,9,8,33.59
2009,9,9,31.36
2009,9,10,28.50
2009,9,11,25.87
2009,9,12,23.49
2009,9,13,20.86
2009,9,14,25.98
2009,9,15,31.44
2009,9,16,29.70
2009,9,17,29.69
2009,9,18,28.33
2009,9,19,30.38
2009,9,20,83.33
2009,9,21,85.70
2009,9,22,85.27
2009,9,23,91.28
2009,9,24,88.85
2009,9,25,86.91
2009,9,26,85.93
2009,9,27,85.20
2009,9,28,83.73
2009,9,29,82.08
2009,9,30,83.11
2009,10,1,82.51
2009,10,2,81.20
2009,10,3,79.99
2009,10,4,78.54
2009,10,5,76.92
2009,10,6,74.74
2009,10,7,72.40
2009,10,8,69.92
2009,10,9,67.14
2009,10,10,64.23
2009,10,11,61.64
2009,10,12,59.14
2009,10,13,56.53
2009,10,14,57.47
2009,10,15,56.51
2009,10,16,55.45
2009,10,17,54.49
2009,10,18,53.68
2009,10,19,53.37
2009,10,20,52.42
2009,10,21,52.81
2009,10,22,51.39
2009,10,23,52.91
2009,10,24,52.04
2009,10,25,51.07
2009,10,26,50.21
2009,10,27,49.31
2009,10,28,48.85
2009,10,29,51.65
2009,10,30,50.78
2009,10,31,49.74
2009,11,1,55.20
2009,11,2,54.73
2009,11,3,53.76
2009,11,4,52.75
2009,11,5,51.79
2009,11,6,50.46
2009,11,7,67.79
2009,11,8,88.65
2009,11,9,87.74
2009,11,10,86.61
2009,11,11,85.25
2009,11,12,84.21
2009,11,13,83.35
2009,11,14,91.33
2009,11,15,95.20
2009,11,16,95.20
2009,11,17,94.39
2009,11,18,93.59
2009,11,19,93.07
2009,11,20,95.20
2009,11,21,95.20
2009,11,22,94.00
2009,11,23,93.18
2009,11,24,92.61
2009,11,25,95.20
2009,11,26,95.20
2009,11,27,94.64
2009,11,28,93.93
2009,11,29,93.31
2009,11,30,95.20
2009,12,1,95.20
2009,12,2,95.20
2009,12,3,95.20
2009,12,4,94.62
2009,12,5,94.04
2009,12,6,93.41
2009,12,7,95.20
2009,12,8,95.20
2009,12,9,94.32
2009,12,10,94.56
2009,12,11,93.98
2009,12,12,93.18
2009,12,13,95.20
2009,12,14,95.20
2009,12,15,95.20
2009,12,16,95.20
2009,12,17,94.73
2009,12,18,94.42
2009,12,19,94.06
2009,12,20,93.67
2009,12,21,93.25
2009,12,22,92.76
2009,12,23,92.39
2009,12,24,92.12
2009,12,25,91.73
2009,12,26,91.16
2009,12,27,90.65
2009,12,28,90.09
2009,12,29,89.60
2009,12,30,89.21
2009,12,31,88.68
2010,1,1,88.27
2010,1,2,88.02
2010,1,3,87.71
2010,1,4,87.40
2010,1,5,87.15
2010,1,6,86.90
2010,1,7,86.67
2010,1,8,86.37
2010,1,9,85.83
2010,1,10,85.36
2010,1,11,85.00
2010,1,12,84.51
2010,1,13,84.02
2010,1,14,83.49
2010,1,15,95.20
2010,1,16,94.81
2010,1,17,94.44
2010,1,18,94.09
2010,1,19,93.78
2010,1,20,93.42
2010,1,21,93.04
2010,1,22,92.67
2010,1,23,92.29
2010,1,24,91.81
2010,1,25,91.27
2010,1,26,90.84
2010,1,27,90.37
2010,1,28,90.01
2010,1,29,89.71
2010,1,30,89.29
2010,1,31,88.84
2010,2,1,88.30
2010,2,2,87.83
2010,2,3,87.48
2010,2,4,86.92
2010,2,5,86.43
2010,2,6,86.02
2010,2,7,85.78
2010,2,8,85.52
2010,2,9,85.13
2010,2,10,84.66
2010,2,11,84.18
2010,2,12,83.46
2010,2,13,92.69
2010,2,14,95.20
2010,2,15,95.20
2010,2,16,94.58
2010,2,17,93.98
2010,2,18,93.28
2010,2,19,95.20
2010,2,20,95.20
2010,2,21,95.20
2010,2,22,95.20
2010,2,23,95.20
2010,2,24,95.20
2010,2,25,95.20
2010,2,26,95.20
2010,2,27,94.57
2010,2,28,94.08
2010,3,1,93.63
2010,3,2,93.10
2010,3,3,92.44
2010,3,4,95.20
2010,3,5,94.40
2010,3,6,93.61
2010,3,7,95.20
2010,3,8,94.58
2010,3,9,95.20
2010,3,10,95.20
2010,3,11,95.20
2010,3,12,95.20
2010,3,13,94.78
2010,3,14,95.20
2010,3,15,95.20
2010,3,16,95.20
2010,3,17,95.20
2010,3,18,94.47
2010,3,19,93.75
2010,3,20,93.04
2010,3,21,95.20
2010,3,22,94.85
2010,3,23,93.80
2010,3,24,92.72
2010,3,25,91.57
2010,3,26,89.90
2010,3,27,88.55
2010,3,28,86.60
2010,3,29,84.78
2010,3,30,87.54
2010,3,31,87.28
2010,4,1,86.43
2010,4,2,85.37
2010,4,3,95.20
2010,4,4,95.20
2010,4,5,93.99
2010,4,6,93.05
2010,4,7,95.20
2010,4,8,95.20
2010,4,9,95.20
2010,4,10,95.20
2010,4,11,93.34
2010,4,12,91.80
2010,4,13,90.49
2010,4,14,91.56
2010,4,15,95.20
2010,4,16,95.20
2010,4,17,95.20
2010,4,18,92.94
2010,4,19,90.96
2010,4,20,89.24
2010,4,21,95.20
2010,4,22,95.20
2010,4,23,94.66
2010,4,24,92.59
2010,4,25,90.13
2010,4,26,92.40
2010,4,27,95.20
2010,4,28,95.20
2010,4,29,95.20
2010,4,30,93.40
2010,5,1,91.49
2010,5,2,89.71
2010,5,3,88.03
2010,5,4,95.20
2010,5,5,95.20
2010,5,6,93.00
2010,5,7,91.02
2010,5,8,89.16
2010,5,9,91.06
2010,5,10,90.12
2010,5,11,88.87
2010,5,12,86.87
2010,5,13,84.77
2010,5,14,82.44
2010,5,15,82.11
2010,5,16,80.14
2010,5,17,78.62
2010,5,18,76.54
2010,5,19,73.96
2010,5,20,75.34
2010,5,21,72.61
2010,5,22,75.76
2010,5,23,77.44
2010,5,24,74.85
2010,5,25,71.40
2010,5,26,68.43
2010,5,27,65.84
2010,5,28,63.18
2010,5,29,61.97
2010,5,30,57.33
2010,5,31,54.05
2010,6,1,50.65
2010,6,2,48.92
2010,6,3,45.87
2010,6,4,42.51
2010,6,5,39.39
2010,6,6,49.10
2010,6,7,46.10
2010,6,8,43.06
2010,6,9,40.75
2010,6,10,38.73
2010,6,11,37.66
2010,6,12,36.72
2010,6,13,33.69
2010,6,14,30.78
2010,6,15,27.87
2010,6,16,24.88
2010,6,17,22.01
2010,6,18,20.05
2010,6,19,17.36
2010,6,20,16.98
2010,6,21,14.82
2010,6,22,12.70
2010,6,23,11.26
2010,6,24,10.13
2010,6,25,8.80
2010,6,26,7.88
2010,6,27,7.05
2010,6,28,5.92
2010,6,29,5.76
2010,6,30,5.56
2010,7,1,4.86
2010,7,2,6.80
2010,7,3,10.92
2010,7,4,8.91
2010,7,5,7.48
2010,7,6,6.25
2010,7,7,5.15
2010,7,8,4.22
2010,7,9,11.44
2010,7,10,32.24
2010,7,11,36.31
2010,7,12,32.85
2010,7,13,28.79
2010,7,14,25.30
2010,7,15,22.83
2010,7,16,20.32
2010,7,17,17.55
2010,7,18,14.93
2010,7,19,12.14
2010,7,20,13.05
2010,7,21,11.01
2010,7,22,9.52
2010,7,23,9.62
2010,7,24,8.43
2010,7,25,7.15
2010,7,26,6.09
2010,7,27,5.12
2010,7,28,4.08
2010,7,29,3.26
2010,7,30,2.65
2010,7,31,2.66
2010,8,1,2.02
2010,8,2,1.62
2010,8,3,1.29
2010,8,4,1.12
2010,8,5,1.08
2010,8,6,0.89
2010,8,7,0.74
2010,8,8,0.59
2010,8,9,0.48
2010,8,10,4.10
2010,8,11,3.49
2010,8,12,79.65
2010,8,13,85.80
2010,8,14,82.95
2010,8,15,80.32
2010,8,16,80.18
2010,8,17,77.30
2010,8,18,73.95
2010,8,19,70.27
2010,8,20,66.38
2010,8,21,62.86
2010,8,22,60.05
2010,8,23,56.21
2010,8,24,51.81
2010,8,25,49.34
2010,8,26,46.05
2010,8,27,42.48
2010,8,28,38.72
2010,8,29,37.01
2010,8,30,33.85
2010,8,31,29.81
2010,9,1,25.47
2010,9,2,24.22
2010,9,3,22.20
2010,9,4,20.46
2010,9,5,26.83
2010,9,6,30.40
2010,9,7,27.40
2010,9,8,24.84
2010,9,9,22.95
2010,9,10,21.10
2010,9,11,19.37
2010,9,12,17.39
2010,9,13,15.48
2010,9,14,15.20
2010,9,15,28.91
2010,9,16,49.23
2010,9,17,78.94
2010,9,18,95.20
2010,9,19,95.20
2010,9,20,95.20
2010,9,21,95.20
2010,9,22,92.29
2010,9,23,89.84
2010,9,24,88.02
2010,9,25,86.43
2010,9,26,84.51
2010,9,27,82.61
2010,9,28,80.10
2010,9,29,77.59
2010,9,30,75.78
2010,10,1,73.23
2010,10,2,75.95
2010,10,3,75.70
2010,10,4,77.83
2010,10,5,89.60
2010,10,6,88.10
2010,10,7,86.26
2010,10,8,87.32
2010,10,9,85.89
2010,10,10,85.63
2010,10,11,95.20
2010,10,12,94.07
2010,10,13,93.05
2010,10,14,91.67
2010,10,15,95.20
2010,10,16,95.20
2010,10,17,93.83
2010,10,18,92.47
2010,10,19,90.70
2010,10,20,93.17
2010,10,21,91.75
2010,10,22,90.69
2010,10,23,89.49
2010,10,24,87.75
2010,10,25,87.13
2010,10,26,86.04
2010,10,27,85.12
2010,10,28,83.64
2010,10,29,82.17
2010,10,30,80.69
2010,10,31,78.50
2010,11,1,76.48
2010,11,2,78.17
2010,11,3,83.16
2010,11,4,81.86
2010,11,5,91.76
2010,11,6,90.66
2010,11,7,89.51
2010,11,8,88.19
2010,11,9,86.81
2010,11,10,95.20
2010,11,11,95.20
2010,11,12,94.40
2010,11,13,93.73
2010,11,14,93.09
2010,11,15,92.47
2010,11,16,91.80
2010,11,17,91.04
2010,11,18,90.70
2010,11,19,95.20
2010,11,20,95.20
2010,11,21,95.20
2010,11,22,95.20
2010,11,23,94.42
2010,11,24,93.89
2010,11,25,93.38
2010,11,26,95.20
2010,11,27,94.71
2010,11,28,95.12
2010,11,29,95.20
2010,11,30,95.20
2010,12,1,95.20
2010,12,2,95.20
2010,12,3,95.20
2010,12,4,94.56
2010,12,5,93.89
2010,12,6,93.18
2010,12,7,95.20
2010,12,8,94.91
2010,12,9,94.27
2010,12,10,93.68
2010,12,11,93.33
2010,12,12,92.92
2010,12,13,92.28
2010,12,14,91.70
2010,12,15,90.97
2010,12,16,90.37
2010,12,17,89.77
2010,12,18,95.20
2010,12,19,95.20
2010,12,20,94.22
2010,12,21,93.65
2010,12,22,93.13
2010,12,23,95.20
2010,12,24,95.01
2010,12,25,94.32
2010,12,26,93.84
2010,12,27,93.28
2010,12,28,92.73
2010,12,29,92.17
2010,12,30,91.79
2010,12,31,91.47
2011,1,1,95.20
2011,1,2,95.20
2011,1,3,94.71
2011,1,4,94.38
2011,1,5,93.94
2011,1,6,93.53
2011,1,7,93.17
2011,1,8,92.94
2011,1,9,92.71
2011,1,10,92.26
2011,1,11,95.20
2011,1,12,94.81
2011,1,13,94.47
2011,1,14,94.11
2011,1,15,93.76
2011,1,16,93.29
2011,1,17,92.82
2011,1,18,92.26
2011,1,19,91.82
2011,1,20,95.20
2011,1,21,95.20
2011,1,22,95.20
2011,1,23,95.20
2011,1,24,95.20
2011,1,25,94.58
2011,1,26,94.10
2011,1,27,93.55
2011,1,28,93.03
2011,1,29,92.47
2011,1,30,92.07
2011,1,31,91.80
2011,2,1,91.53
2011,2,2,91.14
2011,2,3,90.67
2011,2,4,90.07
2011,2,5,89.76
2011,2,6,89.30
2011,2,7,88.90
2011,2,8,88.42
2011,2,9,88.03
2011,2,10,87.55
2011,2,11,87.11
2011,2,12,86.65
2011,2,13,86.20
2011,2,14,85.71
2011,2,15,85.19
2011,2,16,84.67
2011,2,17,84.02
2011,2,18,83.47
2011,2,19,82.86
2011,2,20,82.20
2011,2,21,81.57
2011,2,22,85.79
2011,2,23,95.20
2011,2,24,95.20
2011,2,25,95.20
2011,2,26,95.20
2011,2,27,95.20
2011,2,28,95.20
2011,3,1,95.20
2011,3,2,94.34
2011,3,3,93.78
2011,3,4,93.11
2011,3,5,92.46
2011,3,6,91.79
2011,3,7,91.02
2011,3,8,90.18
2011,3,9,89.32
2011,3,10,91.85
2011,3,11,92.73
2011,3,12,91.95
2011,3,13,91.23
2011,3,14,90.46
2011,3,15,89.59
2011,3,16,89.08
2011,3,17,89.27
2011,3,18,90.76
2011,3,19,90.02
2011,3,20,95.20
2011,3,21,95.20
2011,3,22,95.20
2011,3,23,94.09
2011,3,24,95.20
2011,3,25,95.20
2011,3,26,94.43
2011,3,27,93.59
2011,3,28,92.63
2011,3,29,91.36
2011,3,30,89.68
2011,3,31,87.70
2011,4,1,88.53
2011,4,2,88.15
2011,4,3,88.27
2011,4,4,88.49
2011,4,5,94.19
2011,4,6,93.99
2011,4,7,94.79
2011,4,8,93.78
2011,4,9,92.72
2011,4,10,91.65
2011,4,11,90.67
2011,4,12,92.50
2011,4,13,95.20
2011,4,14,95.14
2011,4,15,93.84
2011,4,16,93.10
2011,4,17,92.78
2011,4,18,95.20
2011,4,19,95.20
2011,4,20,95.20
2011,4,21,94.88
2011,4,22,94.11
2011,4,23,93.26
2011,4,24,91.59
2011,4,25,90.51
2011,4,26,89.35
2011,4,27,91.48
2011,4,28,95.20
2011,4,29,95.20
2011,4,30,95.20
2011,5,1,94.16
2011,5,2,91.75
2011,5,3,89.48
2011,5,4,88.34
2011,5,5,87.16
2011,5,6,85.05
2011,5,7,81.68
2011,5,8,77.89
2011,5,9,74.18
2011,5,10,71.39
2011,5,11,69.58
2011,5,12,67.91
2011,5,13,68.17
2011,5,14,71.82
2011,5,15,73.90
2011,5,16,80.06
2011,5,17,83.41
2011,5,18,94.11
2011,5,19,95.20
2011,5,20,94.07
2011,5,21,92.04
2011,5,22,91.16
2011,5,23,89.33
2011,5,24,88.08
2011,5,25,86.76
2011,5,26,82.86
2011,5,27,78.76
2011,5,28,75.56
2011,5,29,75.70
2011,5,30,74.61
2011,5,31,71.11
2011,6,1,67.57
2011,6,2,69.23
2011,6,3,69.37
2011,6,4,83.76
2011,6,5,95.20
2011,6,6,92.63
2011,6,7,89.34
2011,6,8,88.44
2011,6,9,85.38
2011,6,10,82.09
2011,6,11,79.03
2011,6,12,75.93
2011,6,13,72.70
2011,6,14,73.66
2011,6,15,70.43
2011,6,16,67.83
2011,6,17,64.67
2011,6,18,70.64
2011,6,19,68.56
2011,6,20,67.92
2011,6,21,65.09
2011,6,22,61.18
2011,6,23,57.72
2011,6,24,54.59
2011,6,25,51.83
2011,6,26,49.12
2011,6,27,46.13
2011,6,28,41.80
2011,6,29,42.03
2011,6,30,42.80
2011,7,1,44.01
2011,7,2,46.26
2011,7,3,43.00
2011,7,4,39.61
2011,7,5,36.23
2011,7,6,32.86
2011,7,7,39.62
2011,7,8,39.00
2011,7,9,36.55
2011,7,10,33.75
2011,7,11,30.38
2011,7,12,33.97
2011,7,13,49.11
2011,7,14,57.80
2011,7,15,54.44
2011,7,16,50.20
2011,7,17,44.87
2011,7,18,44.18
2011,7,19,40.55
2011,7,20,37.51
2011,7,21,34.40
2011,7,22,31.78
2011,7,23,39.02
2011,7,24,62.43
2011,7,25,58.17
2011,7,26,54.57
2011,7,27,50.78
2011,7,28,46.87
2011,7,29,43.38
2011,7,30,39.24
2011,7,31,35.69
2011,8,1,36.09
2011,8,2,42.78
2011,8,3,40.92
2011,8,4,73.62
2011,8,5,78.63
2011,8,6,77.90
2011,8,7,78.34
2011,8,8,75.38
2011,8,9,73.01
2011,8,10,69.52
2011,8,11,67.49
2011,8,12,65.94
2011,8,13,63.00
2011,8,14,60.12
2011,8,15,56.93
2011,8,16,54.25
2011,8,17,53.68
2011,8,18,51.64
2011,8,19,48.46
2011,8,20,45.41
2011,8,21,42.55
2011,8,22,44.38
2011,8,23,46.50
2011,8,24,46.57
2011,8,25,47.36
2011,8,26,44.37
2011,8,27,40.78
2011,8,28,45.38
2011,8,29,44.54
2011,8,30,42.18
2011,8,31,39.90
2011,9,1,37.36
2011,9,2,34.48
2011,9,3,31.52
2011,9,4,28.40
2011,9,5,25.51
2011,9,6,23.22
2011,9,7,21.43
2011,9,8,19.60
2011,9,9,18.11
2011,9,10,19.14
2011,9,11,21.38
2011,9,12,19.67
2011,9,13,18.25
2011,9,14,16.94
2011,9,15,15.24
2011,9,16,13.92
2011,9,17,14.61
2011,9,18,13.52
2011,9,19,12.50
2011,9,20,11.52
2011,9,21,10.80
2011,9,22,9.65
2011,9,23,8.61
2011,9,24,7.71
2011,9,25,6.90
2011,9,26,6.27
2011,9,27,5.62
2011,9,28,8.13
2011,9,29,7.96
2011,9,30,7.25
2011,10,1,6.54
2011,10,2,6.32
2011,10,3,5.91
2011,10,4,5.41
2011,10,5,5.01
2011,10,6,4.59
2011,10,7,4.21
2011,10,8,14.36
2011,10,9,14.01
2011,10,10,13.26
2011,10,11,12.27
2011,10,12,11.09
2011,10,13,10.25
2011,10,14,9.68
2011,10,15,9.13
2011,10,16,8.64
2011,10,17,24.29
2011,10,18,34.66
2011,10,19,33.59
2011,10,20,32.76
2011,10,21,31.93
2011,10,22,47.46
2011,10,23,81.91
2011,10,24,95.20
2011,10,25,94.32
2011,10,26,93.29
2011,10,27,95.20
2011,10,28,94.09
2011,10,29,93.05
2011,10,30,91.73
2011,10,31,90.20
2011,11,1,88.77
2011,11,2,87.43
2011,11,3,89.09
2011,11,4,88.47
2011,11,5,87.26
2011,11,6,86.32
2011,11,7,93.06
2011,11,8,95.20
2011,11,9,95.20
2011,11,10,95.20
2011,11,11,94.24
2011,11,12,93.33
2011,11,13,92.46
2011,11,14,91.67
2011,11,15,90.88
2011,11,16,94.04
2011,11,17,95.20
2011,11,18,94.08
2011,11,19,93.36
2011,11,20,92.46
2011,11,21,91.92
2011,11,22,90.48
2011,11,23,91.64
2011,11,24,95.20
2011,11,25,95.20
2011,11,26,94.01
2011,11,27,93.12
2011,11,28,92.34
2011,11,29,91.64
2011,11,30,91.52
2011,12,1,90.94
2011,12,2,90.43
2011,12,3,94.12
2011,12,4,93.82
2011,12,5,93.12
2011,12,6,95.20
2011,12,7,95.20
2011,12,8,95.20
2011,12,9,95.20
2011,12,10,94.70
2011,12,11,93.95
2011,12,12,93.28
2011,12,13,92.73
2011,12,14,95.20
2011,12,15,95.20
2011,12,16,94.65
2011,12,17,94.89
2011,12,18,94.25
2011,12,19,93.49
2011,12,20,95.20
2011,12,21,95.20
2011,12,22,95.20
2011,12,23,95.05
2011,12,24,94.66
2011,12,25,94.06
2011,12,26,93.45
2011,12,27,92.78
2011,12,28,93.58
2011,12,29,95.20
2011,12,30,94.62
2011,12,31,93.96
2012,1,1,93.50
2012,1,2,93.03
2012,1,3,95.20
2012,1,4,95.20
2012,1,5,95.20
2012,1,6,94.49
2012,1,7,95.20
2012,1,8,94.66
2012,1,9,94.03
2012,1,10,93.34
2012,1,11,92.75
2012,1,12,92.21
2012,1,13,95.20
2012,1,14,94.87
2012,1,15,94.39
2012,1,16,95.20
2012,1,17,95.20
2012,1,18,94.59
2012,1,19,94.02
2012,1,20,95.20
2012,1,21,94.56
2012,1,22,94.00
2012,1,23,93.52
2012,1,24,93.07
2012,1,25,92.55
2012,1,26,95.20
2012,1,27,95.20
2012,1,28,94.70
2012,1,29,94.29
2012,1,30,93.97
2012,1,31,93.63
2012,2,1,93.25
2012,2,2,92.68
2012,2,3,95.20
2012,2,4,94.67
2012,2,5,94.09
2012,2,6,93.63
2012,2,7,93.31
2012,2,8,92.99
2012,2,9,92.54
2012,2,10,91.92
2012,2,11,91.50
2012,2,12,91.18
2012,2,13,90.92
2012,2,14,93.83
2012,2,15,95.20
2012,2,16,95.20
2012,2,17,94.57
2012,2,18,94.08
2012,2,19,93.61
2012,2,20,95.20
2012,2,21,95.01
2012,2,22,94.49
2012,2,23,95.20
2012,2,24,94.57
2012,2,25,94.05
2012,2,26,93.39
2012,2,27,95.20
2012,2,28,94.61
2012,2,29,94.11
2012,3,1,93.50
2012,3,2,92.88
2012,3,3,95.20
2012,3,4,94.49
2012,3,5,94.00
2012,3,6,93.59
2012,3,7,93.08
2012,3,8,92.49
2012,3,9,91.84
2012,3,10,95.20
2012,3,11,95.20
2012,3,12,94.50
2012,3,13,95.20
2012,3,14,95.20
2012,3,15,95.20
2012,3,16,95.20
2012,3,17,95.20
2012,3,18,95.20
2012,3,19,94.33
2012,3,20,93.42
2012,3,21,92.34
2012,3,22,91.19
2012,3,23,89.72
2012,3,24,87.78
2012,3,25,87.16
2012,3,26,87.41
2012,3,27,85.95
2012,3,28,85.23
2012,3,29,84.56
2012,3,30,83.70
2012,3,31,94.28
2012,4,1,95.20
2012,4,2,94.25
2012,4,3,93.24
2012,4,4,91.98
2012,4,5,90.35
2012,4,6,88.79
2012,4,7,87.20
2012,4,8,84.87
2012,4,9,83.83
2012,4,10,82.25
2012,4,11,80.91
2012,4,12,79.86
2012,4,13,80.51
2012,4,14,79.71
2012,4,15,78.90
2012,4,16,78.01
2012,4,17,92.69
2012,4,18,95.20
2012,4,19,95.20
2012,4,20,95.20
2012,4,21,95.20
2012,4,22,93.14
2012,4,23,91.06
2012,4,24,88.50
2012,4,25,86.62
2012,4,26,84.79
2012,4,27,81.96
2012,4,28,79.40
2012,4,29,77.60
2012,4,30,75.65
2012,5,1,74.04
2012,5,2,70.94
2012,5,3,71.15
2012,5,4,68.84
2012,5,5,66.86
2012,5,6,65.38
2012,5,7,68.18
2012,5,8,91.19
2012,5,9,95.20
2012,5,10,93.60
2012,5,11,91.66
2012,5,12,90.29
2012,5,13,90.19
2012,5,14,87.62
2012,5,15,85.51
2012,5,16,82.87
2012,5,17,80.08
2012,5,18,76.89
2012,5,19,76.46
2012,5,20,77.50
2012,5,21,84.13
2012,5,22,89.50
2012,5,23,89.46
2012,5,24,86.61
2012,5,25,83.46
2012,5,26,82.46
2012,5,27,82.89
2012,5,28,81.55
2012,5,29,80.79
2012,5,30,79.88
2012,5,31,77.68
2012,6,1,80.26
2012,6,2,80.08
2012,6,3,80.75
2012,6,4,78.81
2012,6,5,76.87
2012,6,6,74.95
2012,6,7,72.99
2012,6,8,70.85
2012,6,9,68.24
2012,6,10,65.89
2012,6,11,63.40
2012,6,12,63.91
2012,6,13,68.19
2012,6,14,73.18
2012,6,15,71.34
2012,6,16,68.35
2012,6,17,64.60
2012,6,18,60.91
2012,6,19,57.52
2012,6,20,54.62
2012,6,21,50.77
2012,6,22,50.58
2012,6,23,47.35
2012,6,24,44.40
2012,6,25,40.81
2012,6,26,37.37
2012,6,27,34.20
2012,6,28,30.81
2012,6,29,26.94
2012,6,30,23.36
2012,7,1,31.25
2012,7,2,30.83
2012,7,3,28.37
2012,7,4,25.70
2012,7,5,23.03
2012,7,6,20.56
2012,7,7,18.29
2012,7,8,16.40
2012,7,9,14.17
2012,7,10,11.96
2012,7,11,9.96
2012,7,12,8.84
2012,7,13,7.34
2012,7,14,5.83
2012,7,15,4.71
2012,7,16,3.92
2012,7,17,3.94
2012,7,18,3.71
2012,7,19,2.99
2012,7,20,2.45
2012,7,21,1.95
2012,7,22,1.59
2012,7,23,1.20
2012,7,24,0.88
2012,7,25,0.76
2012,7,26,0.60
2012,7,27,0.44
2012,7,28,0.34
2012,7,29,4.57
2012,7,30,3.87
2012,7,31,3.28
2012,8,1,2.72
2012,8,2,2.26
2012,8,3,1.88
2012,8,4,1.49
2012,8,5,1.13
2012,8,6,1.05
2012,8,7,0.86
2012,8,8,0.74
2012,8,9,23.36
2012,8,10,32.33
2012,8,11,47.41
2012,8,12,78.28
2012,8,13,75.37
2012,8,14,72.20
2012,8,15,69.15
2012,8,16,66.19
2012,8,17,62.81
2012,8,18,59.18
2012,8,19,59.70
2012,8,20,62.71
2012,8,21,60.16
2012,8,22,57.60
2012,8,23,55.00
2012,8,24,52.22
2012,8,25,49.53
2012,8,26,47.36
2012,8,27,52.20
2012,8,28,65.98
2012,8,29,68.99
2012,8,30,65.71
2012,8,31,62.69
2012,9,1,59.32
2012,9,2,56.41
2012,9,3,53.80
2012,9,4,50.36
2012,9,5,46.59
2012,9,6,47.36
2012,9,7,47.65
2012,9,8,45.84
2012,9,9,44.51
2012,9,10,42.82
2012,9,11,45.27
2012,9,12,50.05
2012,9,13,48.44
2012,9,14,44.97
2012,9,15,42.56
2012,9,16,41.07
2012,9,17,39.90
2012,9,18,38.53
2012,9,19,37.26
2012,9,20,35.48
2012,9,21,33.28
2012,9,22,31.53
2012,9,23,35.14
2012,9,24,53.87
2012,9,25,69.70
2012,9,26,79.52
2012,9,27,77.43
2012,9,28,75.52
2012,9,29,73.70
2012,9,30,72.13
2012,10,1,82.81
2012,10,2,95.20
2012,10,3,94.00
2012,10,4,92.06
2012,10,5,89.97
2012,10,6,87.83
2012,10,7,86.07
2012,10,8,84.35
2012,10,9,82.27
2012,10,10,80.59
2012,10,11,78.51
2012,10,12,77.29
2012,10,13,75.63
2012,10,14,74.66
2012,10,15,74.34
2012,10,16,72.99
2012,10,17,72.04
2012,10,18,72.73
2012,10,19,90.76
2012,10,20,95.20
2012,10,21,93.83
2012,10,22,93.78
2012,10,23,92.90
2012,10,24,95.20
2012,10,25,95.20
2012,10,26,95.20
2012,10,27,94.09
2012,10,28,92.95
2012,10,29,91.71
2012,10,30,91.01
2012,10,31,89.97
2012,11,1,95.20
2012,11,2,95.20
2012,11,3,95.20
2012,11,4,95.20
2012,11,5,94.05
2012,11,6,95.20
2012,11,7,95.20
2012,11,8,95.20
2012,11,9,94.55
2012,11,10,93.47
2012,11,11,92.42
2012,11,12,91.31
2012,11,13,90.25
2012,11,14,90.38
2012,11,15,95.02
2012,11,16,95.20
2012,11,17,95.20
2012,11,18,93.91
2012,11,19,93.12
2012,11,20,92.16
2012,11,21,91.40
2012,11,22,90.83
2012,11,23,90.29
2012,11,24,94.86
2012,11,25,95.20
2012,11,26,95.20
2012,11,27,94.32
2012,11,28,93.64
2012,11,29,92.96
2012,11,30,92.30
2012,12,1,91.73
2012,12,2,91.13
2012,12,3,95.20
2012,12,4,95.20
2012,12,5,94.39
2012,12,6,93.54
2012,12,7,92.93
2012,12,8,92.46
2012,12,9,92.34
2012,12,10,94.74
2012,12,11,94.90
2012,12,12,95.20
2012,12,13,94.69
2012,12,14,94.18
2012,12,15,93.83
2012,12,16,93.46
2012,12,17,93.11
2012,12,18,92.84
2012,12,19,92.50
2012,12,20,91.99
2012,12,21,91.52
2012,12,22,95.20
2012,12,23,95.20
2012,12,24,94.64
2012,12,25,94.25
2012,12,26,93.74
2012,12,27,93.24
